He did not speak to reporters in Jordan , but he told The Associated Press before leaving the United States that he hopes to '' separate the humanitarian work from the political issues . ''	He told The Associated Press before leaving the U . S that he hopes to separate the humanitarian work from the political issues .
But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	The international community could greatly help Iraq deal with economic and health problems .
But as the day wore on , the Red Sox tried harder and by Tuesday night were able to get the player they wanted for their lineup .	But the Red Sox persisted and by Tuesday had the player they wanted for their lineup .
Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified interests , a move the news organization termed an '' amicable separation . ''	Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified interests .
'' I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public , '' says psychologist Gerald C . Davison of the University of Southern California .	'' I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public , '' says Dr . Davison of USC .
The inauguration of Dubai Internet City coincides with the opening of an annual IT show in Dubai , the Gulf Information Technology Exhibition ( Gitex ) , the biggest in the Middle East .	The inauguration of Dubai Internet City coincides with the opening of the Gulf Information Technology Exhibition , an annual IT show .
The preliminary stages of the project , the only one of its kind according to its designers , are estimated at $ 200 million .	The preliminary stages of the project are estimated at $ 200 million .
Intending to ease consumer access to mental health care , New Mexico legislators in March passed a law allowing psychologists to prescribe psychotropic medications , such as antidepressants .	New Mexico legislators in March passed a law allowing psychologists to prescribe psychotropic medications , such as antidepressants .
Bengie is expected to be activated from the disabled list today , giving the Angels both Molina brothers on the active major - league roster for the first time .	Bengie will be activated from the disabled list today , putting both the Molina brothers on the Angels active roster .
Ralston Purina Co . reported a 47 % decline in fourth - quarter earnings , reflecting restructuring costs as well as a more difficult pet food market .	Ralston Purina Co . reported a 47 % decline in fourth - quarter earnings .
The committee 's action comes six months after federal prosecutors ended a lengthy criminal investigation into Torricelli 's activities without filing criminal charges .	The committee 's action comes after federal prosecutors completed an investigation , opting not to charge Torricelli .
The e - commerce free zone is situated in north Dubai , near the industrial free zone in Jebel Ali , the top regional and tenth international leading area in container transit .	The e - commerce free zone is in north Dubai , near the industrial free zone in Jebel Ali , a leading area in container transit .
RMS International Inc . , Hasbrouk Heights , N.J. , facing a cash - flow squeeze , said it is seeking other financing sources and waivers from debenture holders .	Facing a cash flow squeeze , RMS International Inc . is seeking other financing sources and waivers .
The offer , advertised in today 's editions of The Wall Street Journal , is scheduled to expire at the end of November .	The offer in today 's edition of Wall Street Journal will expire at the end of November .
Sony Corp . completed its tender offer for Columbia Pictures Entertainment Inc . , with Columbia shareholders tendering 99.3 % of all common shares outstanding by the Tuesday deadline .	Sony completed its tender offer for Columbia Pictures with their shareholders tendering 99.3 % of common shares outstanding by Tuesday .
Each year on Aug . 6 , '' I always think of Paul Tibbets and how he handled unbelievable responsibility , '' Karnes said .	On Aug . 6 Karnes always thinks of how Paul Tibbets handled great responsibility .
The Finnish government and major creditors of bankrupt shipyard Waertsilae Marine Industries Oy agreed in principle to form a new company to complete most of the troubled shipyard 's backlog of 15 ships .	The Finnish government and major creditors of Waertsilae Marine Industries Oy agreed to form a new company to complete most of the 15 ship backlog .
Dow Jones , which owns about 64 million of Telerate 's 95 million common shares outstanding , said that about 24 , 000 shares have been tendered under its offer .	Dow Jones , which owns about 64 million shares of Telerate , reports 24 , 00 shares have been tendered under its offer .
A spokeswoman for Crum & Forster said employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost - cutting move .	Crum & Foster announced that many staff functions for personal insurance lines were going to be centralized to cut costs .
When there 's a boycott , Lassen said , '' it 's not environmentalists or chefs making the sacrifice , it 's coastal communities . ''	According to Lassen , mainly coastal communities suffer due to boycotts
Much of the 800 service will '' migrate to 900 , '' predicts Jack Lawless , general manager of US Sprint 's 900 product .	Much of the 800 service will migrate to 900 , says the manager of the 900 product .
The action followed by one day an Intelogic announcement that it will retain an investment banker to explore alternatives '' to maximize shareholder value , '' including the possible sale of the company .	Intelogic made an announcement that it will explore alternatives '' to maximize shareholder value , '' including possible sale of the company .
Iraq has been under economic sanctions since the war ended , which some say have thwarted the country 's ability to recover from the devastation of the bombing campaign .	Iraq has been under economic sanctions since the war ended , which some say have thwarted the country 's ability to recover .
Between 1991 and 1997 , a U.S. Department of Defense psychopharmacology demonstration project involving two to four years ' training produced 10 military psychologists who can write prescriptions .	Between 1991 and 1997 a U.S. Department of Defense psychopharmacology made a project that lasted 2 - 4 years training 10 military psychologists .
They are the host restaurant 's executive chef , Laurent Gras ; his counterpart at Masa 's , Ron Siegel , and Masa pastry chef Keith Jeanminette .	They are the restaurant 's chef , Laurent Gras ; his counterparts , Ron Siegel , and Keith Jeanminette .
P . S . Please accept the enclosed 2001 calendar and gift tags as a special greeting from our animal friends and Little Shelter .	P . s . Please accept the enclosed 2001 calendar and gift tags from Little Shelter .
The Center for Marine Conservation can put your membership donation to work right away to protect ocean wildlife , preserve marine habitats and prevent the marine pollution that poisons our watery planet .	The Center for Marine Conservation can put you membership donation to work right away to protect ocean wildlife and prevent marine pollution .
The only fund raising event in the world where you can bring your entire family , other employees , or maybe even your neighbors .	The only fundraising event where you can bring your whole family , coworkers and your neighbors .
We ’ ll also award more small grants through our Species Action Fund to help a wide range of animals , including whooping cranes , giant river otters , and Tibetan antelopes .	We ’ ll award grants through our Species Action Fund to help animals , including cranes , river otters , and Tibetan antelopes .
The Wall Street Journal states that the plaintiffs ' lawyers hired by Texas to try the case will receive as part of the deal almost $ 2.2 billion in fees .	The Wall Street Journal says that the Texas plaintiff 's lawyers will receive almost $ 2.2 billion in fees .
DTV allows you to receive up to 29 channels of HBO , SHOWTIME , CINEMAX , THE MOVIE CHANNEL , STARZ ! and ENCORE .	DTV has HBO , SHOWTIME , CINEMAX , THE MOVIE CHANNEL , STARZ ! and ENCORE .
With your increased commitment , we can intensify our campaigns to protect species that are in grave peril by both the loss of habitat and the illegal trading in animal parts .	With your commitment , we can protect species that are in peril by the loss of habitat and illegal trading .
They are our gift to you to keep and use on your holiday packages in thanks for considering this important appeal for wildlife .	For considering this appeal for wildlife , keep and use our gift for your holiday packages .
The feeling that you are a real partner in helping us achieve victories for wildlife is probably the biggest benefit of membership there is .	The largest benefit for membership is feeling like you ' re a real partner in our victories for wildelife .
The only way Alaskans can repeal the new law and reinstate the ban on same - day airborne land - and - shoot wolf killing is with a Citizens ’ Referendum .	To repeal the new law and reinstate the ban on the same day , Alaskans must pass a Citizens ’ Referendum .
But while our programs and activities have been successful in reducing animal cruelty , we are constantly faced with new problems of animal suffering which need immediate attention and drain our resources .	While our programs and activities have been successful in reducing animal cruelty , new problems of animal suffering drain our resources .
The WSJ reports that , according to an MIT survey , Americans are twice as likely to back a tax increase going toward the search for extraterrestrials than one for gene - cloning research .	According to an MIT survey , Americans are twice as likely to back a tax increase for the search for aliens than for gene - cloning research .
And thousands of endangered sea turtles and other creatures continue to die each year unnecessarily due to wasteful fishing and over development , forces that keep these species in a fragile state .	And thousands of creatures such as endangered sea turtles die each year , due to their vulnerability to excessive fishing and development .
While I appreciate U.S. News & World Report 's endorsement , the true value of your support is measured by the way Goodwill takes on problems that affect all of us .	I appreciate U.S. News & World Report 's endorsement , but true value is measured by the way Goodwill handles problems .
By accepting my personal invitation , you ’ ll provide yourself and every member of your family with a fulfilling sense of proprietorship , and a steady flow of priceless enjoyment .	Accepting my invitation means you and your family will have a sense of proprietorship and a steady flow of priceless enjoyment .
Cycle Date You can time your statement and payments to coincide with convenient times of the month by choosing your billing cycle date .	You can control your statements and payments by conveniently choosing a specific billing cycle date .
Please rush me your generous gift of $ 100 or $ 15 today while these endangered animals are on your mind and in your heart .	Please rush me your generous gift of $ 100 or $ 15 while these animals are in your heart .
As you read my letter , somewhere - - perhaps not far from you - - someone is inflicting pain on an innocent animal . . . an animal like Astro .	As you read my letter , perhaps not far from you , someone is inflicting pain on an animal like Astro .
Then I thought about an enticing way for you to regain your place among America ’ s most intelligent , concerned and caring citizens who proudly avow membership in the National Audubon Society .	I thought about a way for you to regain your place among America ’ s best citizens who proudly avow membership in the National Audubon Society .
Won ’ t you please take the time now to send your donation to give someone the priceless gift of independence ?	Please send your donation to give someone the priceless gift of independence now .
DTV offers more than 200 channels , delivered with a picture as bright and as sharp as you ’ d see on a movie screen and crystal clear sound that rivals your favorite CD .	DTV offers more than 200 channels as bright and sharp as you ’ d see on a movie screen and sound that rivals your favorite CD .
They are utterly out of step with their Alaska constituents . . . the state agency that manages Alaska wildlife . . . and the rest of the American public !	They are out of step with Alaska constituents , the agency that manages Alaska wildlife , and the American public !
These are prime examples of hard fought victories and critical efforts that are working to improve the health of our marine environment .	These are examples of victories that are improving the health of our marine environment .
Before the 1996 ban on same - day land - and - shoot , as many as 400 wolves were killed in Alaska each year because of this barbaric and unethical practice .	Before the 1996 ban , as many as 400 wolves were killed in Alaska each year .
it ’ s almost unthinkable that a program this reckless could be implemented - - in view of the tragic impact that poisonous chemicals and pesticides like DDT have had on wildlife and people .	It 's unthinkable that a program this reckless could be implemented in view of the impact that poisonous chemicals and pesticides have had .
Sometimes I wonder about the extent of my own vocabulary , too , but really , not when I ' m interviewing a client .	I sometimes wonder about my vocabulary , but not when interviewing a client .
The Appalachian Mountain Club is looking for men , women , and children who share our love of the outdoors — and our commitment to preserving our region ’ s natural beauty for future generations .	The Appalachian Mountain Club is looking for people who share our love of the outdoors and our commitment to preserving our region 's beauty .
Shouldn ’ t you canoe and hike along the Deerfield , Connecticut , and Androscoggin Rivers — seeing some of the Northeast region ’ s most beautiful scenery ?	Come traverse the Deerfield , Connecticut , and Androscoggin Rivers — to see the Northeast region ’ s lovely scenery ?
So they applied for the right to spread poison as Dart of a “ scientific experiment ” - - to learn whether lowering the population of blackbirds by poisoning them will reduce sunflower crop loss .	They applied to participate in a “ scientific experiment ” - - to learn if lowering the amount of blackbirds via poison will reduce sunflower loss .
To repeal this unconscionable law , Defenders must help provide our friends in Alaska - - Alaskans For Wildlife — with the resources necessary to win at the polls in November .	Together with Alaskans For Wildlife , we ' ll have the resources to repeal this unconscionable law in the November polls .
Having a guide dog allows a blind or visually impaired individual to experience the possibilities of life , not the limitations .	A guide dog allows the blind or visually impaired to experience a better life , not limit it .
AMC ’ s Quiet Water Canoe Guide : Maine offers a chance to experience unspoiled quiet places , to observe wildlife in their natural habitat , to paddle and completely unwind .	AMC 's Quiet Water Canoe Guide : Maine offers unspoiled quiet places to observe wildlife , to paddle and completely unwind .
The enclosed copy of Wildlife Watch highlights what is involved in the major campaigns we ’ re currently conducting for wildlife . . . and the challenges that lie ahead .	The copy of Wildlife Watch highlights what is involved in our campaigns for wildlife and the challenges ahead .
I would think that the words grand and stretch would be known to more people than two of the words the author gives as being familiar ( chippy and hootch ) .	I think the words grand and stretch would be more known than the words the author gives ( chippy and hootch ) .
Although I greatly enjoyed Richard Lederer 's article , I fear that one of his paragraphs is a load of brass monkey balls .	I enjoyed Mr . Lederer 's article , but one of his paragraphs is complete nonsense .
Because the USDA ’ s slow - acting pesticide takes three days to kill , its victims will likely fly many miles from the poisoned fields , before falling to the ground .	Because the USDA ’ s slow - acting pesticide takes three days to kill , its victims will fly many miles before falling .
RS . For more information about the Guide Dog Foundation , or to become a Guide Dog Foundation volunteer , visit our website at www . guidedog . org .	For more information about the Guide Dog Foundation or to volunteer , visit our website at www . guidedog . org .
For the purposes of this survey , the Wall Street Journal will be counted as a separate and distinct publication from the Journal 's editorial page , because , in essence , it is .	For this survey , the Wall Street Journal will be counted as a separate publication from the Journal 's editorial page .
It ’ s a difficult problem , because we have to fight the well - financed and powerful agri - business and research industries , but we do our best to protect the animals .	It ’ s difficult because we fight the agri - business and research industries , but we do our best to protect the animals .
What has your support of our campers meant to them and what have they been able to accomplish because you care ?	Due to your care and support , what have our campers been able to accomplish ?
P . P.S. Check out our website at www.outdoors.org for up - to - date information and hot tips on where to go , what to do , and what to take !	Check www.outdoors.org for information on where to go , what to do , and what to take !
And your support will help sustain our innovative Audubon Refuge Keepers program , and maintain our own network of more than 100 wildlife centers and sanctuaries .	Your support will help the Audubon Refuge Keepers program , and maintain our network of wildlife centers and sanctuaries .
Here is a game just made to while away the hours on a commuter train with your favorite author , a perfect place to hunt for Puzzling Pronouns .	Pass the time on the train with your favorite author hunting for Puzzling Pronouns .
At Goodwill , Michael 's counselors felt that his personable demeanor could be a major attribute and identified for him a possible job - match where his people skills could shine .	'' At Goodwill , Michael 's counselors felt that his demeanor could be an attribute for a likely job - match where his skills could shine . ''
We ’ ll tell you where to go for outdoor fun and keep you informed of the crucial issues affecting our mountain environment .	We ' ll inform you of fun outdoor spots and of the issues affecting our mountain environment .
As a member of World Wildlife Fund , you know that our efforts are essential to preserving the astonishing , yet desperately threatened diversity of life here on Earth .	As a member of World Wildlife Fund , our efforts are vital to preserve the diversity of life here on Earth .
A tax - deductible gift from you now of less than a nickel a day can bring you into the ranks of the most influential and effective marine conservation organization operating today .	A gift of less than a nickel a day can bring you into the most influential and effective marine conservation organization .
Regional chapters from Maine to Washington , D.C. , play a key role in introducing you to the activities and opportunities of AMC membership .	Regional chapters across the east play a role in introducing you to activities and opportunities of AMC .
This book appears to have been diligently researched and has much to recommend it as an adjunct to most libraries , public and private , large and small , general and specialized .	This book has been diligently researched and has much to recommend it as an adjunct to most libraries .
So if we don ’ t act right now , Alaska ’ s snowy tundras will once again become bloody killing fields for wolves in America ’ s “ Last Frontier . ”	If we don ’ t act , Alaska ’ s tundra will become death fields for wolves in America ’ s “ Last Frontier . ”
Shouldn ’ t you watch hawks and ravens soar below you at AMC ’ s Lakes of the Clouds mountain hut perched 5 , 000 ft . high on Mt . Washington ’ s slope ?	Shouldn ’ t you watch hawks and ravens fly at AMC ’ s Lakes of the Clouds retreat on Mt . Washington ’ s slope ?
The only way we can continue to provide guide dogs , at no cost , to someone who is blind or visually impaired , is through your support .	The only way we can give guide dogs to those who are visually impaired is through your support .
won a major court victory that closed thousands of square miles to U.S. longline fishing because of its threat to the survival of Pacific leatherback sea turtles .	Won a court victory that closed thousands of miles to U.S. fishing because of its threat to the survival of sea turtles .
In this trousers category , Thompson must share the limelight with Coleridge by virtue of the line in Kubla Khan : As if this earth in fast thick pants were breathing .	In this trousers category , Thompson must share the limelight with Coleridge by virtue of the line in Kubla Khan .
Join in this wonderful event and help Jameson Camp continue to provide the year - round support that gives kids a chance to create dreams .	Join this event and help Jameson Camp provide year - round support which allows kids to create dreams .
In all , nine birds on the Federal threatened or endangered lists and 11 birds on Audubon ’ s WatchList of imperiled species could be found in these killing fields .	Nine birds on the Federal lists and 11 birds on Audubon ’ s WatchList could be found in these killing fields .
I hope , too , that they remind you just how much danger these beautiful marine species and their ocean habitats are in right now !	I hope they remind you of the danger these marine species and ocean habitats are in !
But I also hope you will help us keep alive the promise behind these labels and become the newest member of National Wildlife Federation today .	I also hope you will help preserve the promise behind the labels and join the National Wildlife Federation .
Or , more slap - stickish , E.F. Benson 's action picture in Lucia in London ( Chapter 8 ) : Georgie stepped on a beautiful pansy .	Or , more comic , E.F. Benson 's Lucia in London 's action shot : Georgie steps on a lovely pansy .
So let me urge you to do your part by supporting a group that the San Francisco Chronicle calls “ one of America ’ s most respected and influential conservation organizations .	So I urge you to support a conservation group that the San Francisco Chronicle calls '' most respected and influential . ''
When you do , you ’ ll extend your commitment as an esteemed partner with WWF - - the largest and most effective international conservation group in existence .	When you do , you ' ll extend your commitment as a partner with WWF - - the largest international conservation group .
And Audubon will draw upon its century - long track record of highly effective conservation work to make a real difference in other key areas :	And Audubon will draw upon its highly effective conversation work to make a difference in key areas .
Please sign your Citizens ’ Advisory Ballot to demonstrate to our Alaska allies that you ’ re behind them ; and send an urgent donation today to help them win this effort .	Please sign your Citizens ' Advisory Ballot to demonstrate to our allies you ' re behind them , and send an urgent donation .
Also in Newsweek , an article about David Helfgott , subject of the movie Shine : It says he is a wretched pianist .	Also in Newsweek , an article about David Helfgott : It says he is a wretched pianist .
Cohen points out that movie theaters ' seemingly perverse pricing mechanism is also used in a few other branches of the entertainment business :	Cohen points out that movie theaters ' crazy pricing is also used in other entertainment business ' .
Also in Newsweek , a piece pegged to the movie Volcano says that volcanoes threaten 500 million people worldwide , but not the citizens of Los Angeles .	In Newsweek , a piece says the film Volcano says volcanoes threaten 500 , 000 , 000 worldwide , but not LA citizens .
Time explains why the anti - sweatshop movement is growing on college campuses : The AFL - CIO has jump - started the protests by lavishing student activists with internships and trips to countries with poor working conditions .	The AFL - CIO sends students to poor countries for internships , and this has helped the anti - sweatshop movement grow on college campuses .
The Southern Poverty Law Center says the CCC is '' the reincarnation of the racist white Citizens Councils '' that battled integration in the 1950s .	The Southern Law Center says the CCC is '' the reincarnation of the racist white Citizens Councils '' .
For the second time in a week , a NYT front - pager about Congress ' performance this year is brutally frank , appearing under the headline '' HEALTH INDUSTRY SEES WISH LIST MADE INTO LAW . ''	Yet again , NYT speaks out on Congress ' performance with a front page story : '' HEALTH INDUSTRY SEES WISH LIST MADE INTO LAW . ''
Miss Norman said the remark , which she insists she never made , held her up to ridicule , mockery , and contempt , and conformed to a '' degrading racist stereotype of a person of African - American heritage . ''	Miss Norman said the remark held her to ridicule , mockery , contempt , and to a '' degrading racist stereotype of a person of African - American heritage . ''
I am prepared to go Lincoln one better and to assert that you could not prove Euclid 's proposition to be false even by calling him a Microsoft employee .	I am prepared to assert that you could not disprove Euclid 's proposition even by calling him a Microsoft employee .
'' Let 's go over there and get Tiger 's divot , '' I heard a fan say one day , referring to the tiny chunk of grass and dirt that Woods had scraped from the fairway on one of his shots .	'' Let 's go over there and get Tiger 's divot , '' I heard a fan say , referring to the grass and dirt that Woods scraped from the fairway .
The WP front reports that high tech companies appear to have prevailed in the long - simmering debate about whether or not national security concerns should prevent them from exporting software that encrypts electronic communications .	The WP front reports that high tech companies have prevailed in the long - simmering debate about national security concerns .
Prudie isn ' t sure how to square your complaints with all the news stories about grade inflation and college - level courses such as '' The Structure of the Soap Opera '' and '' The History of Beads . ''	Prudie is unsure how to resolve issues with stories about grade inflation & courses like '' Structure of the Soap Opera '' & '' History of Beads . ''
Yes , the story in Lemann is well researched , indeed impressively so , but the issues are left hanging without sustained analysis , which would have been possible .	Yes , the Lemann story is well researched , but the issues are cited without sustained analysis , which was a possibility .
3 . '' ' More than anything else , Silicon Valley is on the 50 - yard - line of the political spectrum , ' Mr . Randlett of Technet said . ''	Silicon Valley is on the 50 - yard - line of the political spectrum , Mr . Randlett of Technet said .
A study conducted at Oregon State University ( where the maraschino cherry was invented ) about 25 years ago found that blue was almost universally disliked as a food color .	A study at Oregon State University found that blue was almost universally disliked as a food color .
Forget about saving the whales : Time reports that the overfishing of sharks for fins ( an Asian delicacy ) and cartilage ( mistakenly thought to prevent cancer ) has brought several species to low population levels .	Time reports that the overfishing of sharks for fins and cartilage has brought several species to low population levels .
Participants were invited to devise a sequentially trumping topical triad - - rock , paper , scissors - - along these lines : NATO , Milosevic , Albanian refugees ( NATO planes crush Milosevic , Milosevic drives out refugees , refugees give NATO fits ) .	Participants were invited to devise a sequentially trumping topical triad : ( NATO planes crush Milosevic , Milosevic drives out refugees , refugees give NATO fits ) .
A Palestinian girl suffering from cancer says she was cured after Mother Teresa appeared in her dreams and said , '' Child , you are cured . ''	A Palestinian girl with cancer says she was cured after Mother Teresa appeared in her dreams .
( Frosh , by the way , seems to have come from the German for '' frog '' - - it was a 19 th - century nickname for members of an entering class of German university students . )	Frosh ( German for frog ) was the 19th century nickname for members of an entering class of German university students .
